id,run_id,accuracy,global_det,global_lam,global_entr,window_det_series,window_lam_series,window_entr_series,response_length
lgp-test-2x4-11,2,1,0.0902542372881356,0.1111758474576271,1.329574101977741,"[0.18787878787878787, 0.15757575757575756, 0.16565656565656567, 0.14545454545454545, 0.1111111111111111, 0.08888888888888889, 0.0707070707070707, 0.08282828282828283, 0.0707070707070707, 0.06666666666666667, 0.050505050505050504, 0.07676767676767676, 0.09090909090909091, 0.09696969696969697, 0.09292929292929293, 0.09494949494949495, 0.07474747474747474, 0.1111111111111111, 0.15151515151515152, 0.1414141414141414, 0.13131313131313133, 0.17575757575757575, 0.15353535353535352]","[0.26565656565656565, 0.2101010101010101, 0.2202020202020202, 0.18484848484848485, 0.13636363636363635, 0.09696969696969697, 0.0696969696969697, 0.05656565656565657, 0.044444444444444446, 0.031313131313131314, 0.05555555555555555, 0.049494949494949494, 0.06666666666666667, 0.0696969696969697, 0.06868686868686869, 0.08585858585858586, 0.11818181818181818, 0.09696969696969697, 0.17777777777777778, 0.19595959595959597, 0.1898989898989899, 0.20606060606060606, 0.17777777777777778]","[1.446464374520793, 1.1211774609034908, 1.158222675578688, 1.1488348542809168, 1.4565647621309539, 1.3250112108241772, 1.2243944454059863, 1.3485878960124225, 1.0, 1.3516441151533924, 1.3787834934861756, 1.0957952550009338, 1.4182958340544896, 1.3520301017579528, 1.5510981710072649, 1.4885252948977485, 1.570950594454669, 1.186278124459133, 1.221694907636328, 1.0, 0.9819407868640977, 0.930586129131993, 0.9940302114769566]",1765
lgp-test-2x4-11,3,1,0.120553534995121,0.1499379047281114,1.5627209064339993,"[0.19797979797979798, 0.15757575757575756, 0.2, 0.1717171717171717, 0.1292929292929293, 0.12323232323232323, 0.1414141414141414, 0.14343434343434344, 0.13131313131313133, 0.12727272727272726, 0.13535353535353536, 0.1595959595959596, 0.18181818181818182, 0.22424242424242424, 0.18787878787878787, 0.17373737373737375, 0.17777777777777778, 0.26666666666666666, 0.23434343434343435, 0.17575757575757575, 0.12121212121212122, 0.18181818181818182, 0.18181818181818182, 0.1414141414141414, 0.10909090909090909, 0.10707070707070707, 0.13333333333333333, 0.13737373737373737, 0.1111111111111111, 0.08888888888888889, 0.08686868686868687, 0.07474747474747474, 0.11515151515151516, 0.16363636363636364, 0.1414141414141414, 0.10101010101010101, 0.13535353535353536, 0.12727272727272726, 0.12525252525252525]","[0.30303030303030304, 0.23636363636363636, 0.23333333333333334, 0.24646464646464647, 0.16565656565656567, 0.1505050505050505, 0.12121212121212122, 0.09696969696969697, 0.06868686868686869, 0.06262626262626263, 0.0898989898989899, 0.12828282828282828, 0.19696969696969696, 0.22323232323232323, 0.21212121212121213, 0.19494949494949496, 0.20909090909090908, 0.14343434343434344, 0.16161616161616163, 0.12121212121212122, 0.1191919191919192, 0.1393939393939394, 0.13636363636363635, 0.09898989898989899, 0.0595959595959596, 0.050505050505050504, 0.021212121212121213, 0.01818181818181818, 0.0898989898989899, 0.10606060606060606, 0.10808080808080808, 0.11818181818181818, 0.11515151515151516, 0.1414141414141414, 0.12828282828282828, 0.0898989898989899, 0.09494949494949495, 0.11515151515151516, 0.13737373737373737]","[1.6691803368667308, 1.3516871258043608, 1.3912435636292557, 1.4394969869215135, 1.5197284615795612, 1.6774212838293645, 1.7527152789797047, 1.359992492218488, 1.4152689500270956, 1.1941737342569119, 1.3727069617019707, 1.4568017817750278, 1.492754192030965, 1.9582291686698785, 1.874858716910131, 1.8158547401199887, 1.7295290545023008, 1.6994202118412007, 1.407475765158676, 1.4210295023052197, 1.289608558348151, 1.6879410452364205, 1.6879410452364205, 1.723308333814104, 1.5216406363433184, 1.2309595631140104, 1.29499507471547, 1.1567796494470395, 1.4565647621309543, 1.3844315043405981, 1.3844315043405981, 1.4854752972273346, 1.6894822670191825, 1.547897627500467, 1.2363864108712896, 1.2389012566026307, 1.210810026106033, 0.8997437586982626, 0.8314743880097293]",2535
lgp-test-2x4-11,4,0,0.0966940569463023,0.1268392891266959,1.3174913890252804,"[0.18585858585858586, 0.15555555555555556, 0.1414141414141414, 0.14545454545454545, 0.13737373737373737, 0.09898989898989899, 0.1191919191919192, 0.1111111111111111, 0.08686868686868687, 0.09898989898989899, 0.11313131313131314, 0.1414141414141414, 0.18181818181818182, 0.2080808080808081, 0.2101010101010101, 0.16767676767676767, 0.1191919191919192, 0.08484848484848485, 0.06464646464646465, 0.0707070707070707, 0.07272727272727272, 0.08282828282828283, 0.09898989898989899, 0.12323232323232323]","[0.26464646464646463, 0.20303030303030303, 0.17373737373737375, 0.14242424242424243, 0.17575757575757575, 0.10404040404040404, 0.0797979797979798, 0.0707070707070707, 0.025252525252525252, 0.06161616161616162, 0.10202020202020202, 0.08484848484848485, 0.07272727272727272, 0.06363636363636363, 0.0707070707070707, 0.09898989898989899, 0.15252525252525254, 0.1202020202020202, 0.1, 0.1404040404040404, 0.15151515151515152, 0.10505050505050505, 0.12828282828282828, 0.15656565656565657]","[1.4061518545101988, 1.288649764535596, 1.278897902987479, 1.370950594454669, 1.1050139971135324, 1.5262349099495225, 1.4197367178034828, 1.8073549220576046, 1.789929075309999, 1.950825794518089, 1.5329145639793977, 1.2567796494470393, 1.464381457724494, 1.6019431074952408, 1.4375172227168578, 1.2730096548354992, 0.8030717273241025, 0.7732283485249177, 0.7219280948873623, 0.9219280948873624, 1.1567796494470395, 1.2776134368191157, 1.4885252948977485, 1.2772018112022605]",1787
lgp-test-2x4-11,5,0,0.1120703352576664,0.1090779090090567,1.3993804623642694,"[0.19595959595959597, 0.18383838383838383, 0.1919191919191919, 0.18787878787878787, 0.14747474747474748, 0.1292929292929293, 0.10707070707070707, 0.07676767676767676, 0.08282828282828283, 0.08080808080808081, 0.11717171717171718, 0.12727272727272726, 0.12323232323232323, 0.10101010101010101, 0.08686868686868687, 0.08484848484848485, 0.09898989898989899, 0.08282828282828283, 0.09090909090909091, 0.1292929292929293, 0.18787878787878787, 0.13333333333333333, 0.13737373737373737, 0.1717171717171717, 0.1393939393939394, 0.17373737373737375, 0.15151515151515152, 0.15757575757575756, 0.1292929292929293, 0.13535353535353536, 0.07272727272727272, 0.08484848484848485, 0.06464646464646465, 0.1111111111111111, 0.10505050505050505]","[0.33434343434343433, 0.3181818181818182, 0.31717171717171716, 0.3101010101010101, 0.24848484848484848, 0.2101010101010101, 0.10101010101010101, 0.07777777777777778, 0.048484848484848485, 0.03434343434343434, 0.047474747474747475, 0.030303030303030304, 0.01616161616161616, 0.007070707070707071, 0.012121212121212121, 0.012121212121212121, 0.011111111111111112, 0.0030303030303030303, 0.006060606060606061, 0.07474747474747474, 0.1111111111111111, 0.07878787878787878, 0.06060606060606061, 0.09595959595959595, 0.1111111111111111, 0.0797979797979798, 0.07575757575757576, 0.10202020202020202, 0.17474747474747473, 0.19797979797979798, 0.12121212121212122, 0.13737373737373737, 0.15757575757575756, 0.17373737373737375, 0.10404040404040404]","[1.590131201194239, 1.2901208527411523, 1.3356184936499524, 1.183088913358015, 1.2467052127325733, 1.404678473063571, 1.3382689280764646, 1.2406705316766884, 1.1887218755408673, 0.9182958340544894, 1.1400677626718572, 1.3355055565170972, 1.0975378398419537, 0.5435644431995964, 0.8904916402194913, 0.7793498372920851, 1.287054028118727, 1.0408520829727552, 1.207518749639422, 1.1050139971135324, 1.2183368243391808, 1.210810026106033, 1.1567796494470395, 1.1639904575514164, 1.1812908992306925, 1.4179493739444216, 0.8683927290103626, 0.7742433029172697, 0.9132829641650988, 0.8841837197791889, 0.8453509366224364, 1.2516291673878228, 1.2243944454059863, 1.1994602933016412, 1.2419460322060458]",2484
lgp-test-2x4-11,6,0,0.1069976460517868,0.163456737285113,1.3973440097832135,"[0.18383838383838383, 0.14747474747474748, 0.18383838383838383, 0.1696969696969697, 0.1494949494949495, 0.17575757575757575, 0.14747474747474748, 0.11313131313131314, 0.10303030303030303, 0.1111111111111111, 0.06262626262626263, 0.05454545454545454, 0.09696969696969697, 0.11717171717171718, 0.11717171717171718, 0.13333333333333333, 0.14343434343434344, 0.12525252525252525, 0.16363636363636364, 0.1393939393939394, 0.09292929292929293, 0.12121212121212122, 0.12323232323232323, 0.12525252525252525, 0.11717171717171718, 0.12525252525252525, 0.11515151515151516, 0.1292929292929293, 0.15353535353535352]","[0.30606060606060603, 0.26565656565656565, 0.33131313131313134, 0.3616161616161616, 0.37777777777777777, 0.3575757575757576, 0.2606060606060606, 0.21414141414141413, 0.17272727272727273, 0.17272727272727273, 0.20404040404040405, 0.12828282828282828, 0.23535353535353534, 0.198989898989899, 0.14444444444444443, 0.10101010101010101, 0.10404040404040404, 0.09797979797979799, 0.1111111111111111, 0.07878787878787878, 0.08181818181818182, 0.08282828282828283, 0.13535353535353536, 0.1414141414141414, 0.14545454545454545, 0.12828282828282828, 0.12525252525252525, 0.13131313131313133, 0.0696969696969697]","[1.5193308322365362, 1.490468570732828, 1.7799077162074428, 1.7732143550933819, 1.7987949406953987, 1.7723388509380995, 1.638253359471275, 1.4256051990169438, 1.5216406363433184, 1.1216407621868583, 1.4056390622295665, 1.3787834934861756, 1.0949143184120973, 1.1660870601063935, 1.159554752378731, 1.2319817814011407, 1.1917601481809734, 1.3784188527203234, 1.2087030080822634, 1.192250860234642, 0.8631205685666311, 1.2717822215997983, 1.5306390622295665, 1.5435644431995965, 1.198192411043098, 1.2210477851797181, 0.9366673818775625, 0.9132829641650988, 1.090652803252992]",2073
lgp-test-2x4-11,7,0,0.1304018620825037,0.1660730811295886,1.589268932777607,"[0.21212121212121213, 0.17373737373737375, 0.2505050505050505, 0.23030303030303031, 0.21414141414141413, 0.23232323232323232, 0.1797979797979798, 0.1494949494949495, 0.15555555555555556, 0.16161616161616163, 0.16565656565656567, 0.16363636363636364, 0.13131313131313133, 0.10101010101010101, 0.08080808080808081, 0.08282828282828283, 0.07272727272727272, 0.07474747474747474, 0.09292929292929293, 0.09292929292929293, 0.13535353535353536, 0.11313131313131314, 0.11515151515151516, 0.12121212121212122, 0.12727272727272726, 0.1393939393939394, 0.16161616161616163, 0.21414141414141413, 0.18181818181818182, 0.12323232323232323, 0.13131313131313133, 0.10505050505050505, 0.0707070707070707, 0.09090909090909091, 0.14545454545454545, 0.18181818181818182, 0.1797979797979798, 0.1797979797979798, 0.18383838383838383, 0.19595959595959597, 0.13737373737373737, 0.15555555555555556, 0.17575757575757575, 0.16161616161616163, 0.14747474747474748, 0.14545454545454545, 0.17373737373737375, 0.14747474747474748, 0.19595959595959597, 0.2606060606060606]","[0.3323232323232323, 0.301010101010101, 0.39191919191919194, 0.4313131313131313, 0.42525252525252527, 0.46060606060606063, 0.22727272727272727, 0.18686868686868688, 0.10707070707070707, 0.1, 0.17777777777777778, 0.13636363636363635, 0.13131313131313133, 0.15858585858585858, 0.1191919191919192, 0.10202020202020202, 0.08080808080808081, 0.05555555555555555, 0.06767676767676768, 0.043434343434343436, 0.048484848484848485, 0.04141414141414142, 0.044444444444444446, 0.050505050505050504, 0.0696969696969697, 0.052525252525252523, 0.03434343434343434, 0.02727272727272727, 0.046464646464646465, 0.013131313131313131, 0.020202020202020204, 0.020202020202020204, 0.06565656565656566, 0.15858585858585858, 0.15858585858585858, 0.1797979797979798, 0.09595959595959595, 0.052525252525252523, 0.05757575757575758, 0.07676767676767676, 0.08080808080808081, 0.11313131313131314, 0.1494949494949495, 0.15252525252525254, 0.18686868686868688, 0.25656565656565655, 0.3333333333333333, 0.3323232323232323, 0.25757575757575757, 0.2191919191919192]","[1.3119470505154927, 1.461300546107487, 1.8101475924000496, 1.8256810541556128, 1.8460935870424542, 1.9121138909722288, 2.189010909298125, 2.232262897024269, 1.8776402831734214, 1.5723516633085877, 1.7956828983511026, 1.4130884364257574, 1.1050139971135324, 0.9182958340544894, 0.9182958340544894, 0.9798687566511527, 1.360964047443681, 1.360964047443681, 1.2957378005380122, 1.2957378005380122, 1.612197222702993, 1.2987949406953987, 1.4237949406953987, 1.3784188527203234, 1.569307823181296, 1.768853837616, 1.4886022351695134, 1.7483286603655739, 1.24151018873626, 1.7967916319816368, 1.6589797521242053, 1.2309595631140104, 1.2954618442383217, 1.6258145836939113, 1.5683182557028437, 1.871569948038403, 1.601014305806835, 1.601014305806835, 1.4373770511116049, 2.002755067189044, 1.9746017527145814, 1.8248169862168622, 1.620335265838344, 1.721928094887362, 1.6163485660751644, 1.3361602543738118, 1.4618602772540858, 1.2677702161044204, 1.5372952641634292, 1.8379232851728446]",3222
lgp-test-2x4-11,8,1,0.1241260836562662,0.1656679051309709,1.508148092162274,"[0.13535353535353536, 0.1111111111111111, 0.11313131313131314, 0.1414141414141414, 0.14545454545454545, 0.15353535353535352, 0.12727272727272726, 0.13737373737373737, 0.11515151515151516, 0.09292929292929293, 0.10505050505050505, 0.10303030303030303, 0.09494949494949495, 0.10909090909090909, 0.08080808080808081, 0.052525252525252523, 0.06060606060606061, 0.0707070707070707, 0.09090909090909091, 0.1292929292929293, 0.13737373737373737, 0.15555555555555556, 0.16161616161616163, 0.12525252525252525, 0.08888888888888889, 0.07474747474747474, 0.08282828282828283, 0.08484848484848485, 0.07676767676767676, 0.09292929292929293, 0.10707070707070707, 0.08080808080808081, 0.13535353535353536, 0.12323232323232323, 0.12727272727272726, 0.10707070707070707, 0.10303030303030303, 0.1292929292929293, 0.15353535353535352, 0.2, 0.19393939393939394, 0.20606060606060606, 0.16565656565656567, 0.1696969696969697, 0.21212121212121213, 0.17373737373737375, 0.1414141414141414, 0.12121212121212122, 0.11515151515151516, 0.11515151515151516, 0.08888888888888889, 0.10303030303030303, 0.1111111111111111, 0.11515151515151516, 0.1494949494949495, 0.1292929292929293, 0.15757575757575756, 0.13535353535353536, 0.09090909090909091, 0.14343434343434344, 0.13333333333333333, 0.1414141414141414, 0.15151515151515152, 0.18181818181818182, 0.23636363636363636, 0.19797979797979798, 0.12323232323232323, 0.17575757575757575, 0.19797979797979798, 0.21818181818181817, 0.21818181818181817, 0.19595959595959597, 0.2222222222222222, 0.19797979797979798, 0.20404040404040405, 0.19797979797979798]","[0.2828282828282828, 0.25252525252525254, 0.22121212121212122, 0.2191919191919192, 0.2404040404040404, 0.16161616161616163, 0.14747474747474748, 0.0898989898989899, 0.10303030303030303, 0.1, 0.11313131313131314, 0.08585858585858586, 0.14444444444444443, 0.16666666666666666, 0.12727272727272726, 0.08888888888888889, 0.09292929292929293, 0.07474747474747474, 0.08080808080808081, 0.07878787878787878, 0.11313131313131314, 0.10303030303030303, 0.05757575757575758, 0.02727272727272727, 0.025252525252525252, 0.06666666666666667, 0.049494949494949494, 0.0696969696969697, 0.07676767676767676, 0.16262626262626262, 0.1808080808080808, 0.12727272727272726, 0.17575757575757575, 0.15555555555555556, 0.25757575757575757, 0.21515151515151515, 0.15454545454545454, 0.1717171717171717, 0.2111111111111111, 0.27070707070707073, 0.21212121212121213, 0.13333333333333333, 0.1686868686868687, 0.14343434343434344, 0.16262626262626262, 0.10404040404040404, 0.1303030303030303, 0.1595959595959596, 0.17373737373737375, 0.17373737373737375, 0.1505050505050505, 0.06868686868686869, 0.0696969696969697, 0.10909090909090909, 0.16262626262626262, 0.1494949494949495, 0.1808080808080808, 0.1202020202020202, 0.16161616161616163, 0.1393939393939394, 0.11313131313131314, 0.07878787878787878, 0.09191919191919191, 0.1202020202020202, 0.15454545454545454, 0.1595959595959596, 0.1383838383838384, 0.18787878787878787, 0.1797979797979798, 0.3212121212121212, 0.3383838383838384, 0.32626262626262625, 0.36767676767676766, 0.36666666666666664, 0.36363636363636365, 0.3787878787878788]","[1.5694452621548822, 1.5546097612655667, 1.6893917467430877, 1.8077635764171944, 1.876357639489852, 1.4012343792962176, 1.5451521971989497, 1.612197222702993, 1.3663146570363984, 1.459147917027245, 1.2309595631140104, 0.9709505944546688, 0.940285958670631, 1.1589385323502772, 0.9182958340544894, 0.8112781244591328, 1.2987949406953987, 1.3921472236645347, 1.5510981710072649, 1.3355055565170972, 1.1567796494470395, 1.0676111603502403, 1.0408520829727552, 1.1221136771091087, 1.4182958340544896, 0.8658566174572236, 1.0408520829727552, 1.1887218755408673, 1.370950594454669, 0.946372935985442, 1.9877733714879842, 0.9182958340544894, 1.1897319168207328, 0.8030717273241025, 1.569307823181296, 1.103307408607834, 1.5465935642949384, 1.7464657985040721, 1.5306390622295665, 1.4941934304931572, 1.4708228513368131, 1.6094963344256972, 1.7363918270255536, 1.8454629725233302, 1.5941859576379551, 1.1241854163060885, 1.192250860234642, 1.3784188527203234, 1.6894822670191827, 1.429473298359841, 0.961236604722876, 0.6685644431995965, 1.5546097612655667, 1.6049355947431314, 1.478897902987479, 1.6183941088363927, 1.6166422780956524, 0.747584679824574, 0.7345299214394703, 0.988180837004676, 1.2319817814011407, 1.1540157730727998, 1.4012343792962176, 0.9864267287308426, 1.202274466415983, 1.544368317719172, 1.0863128407412879, 1.3563429881688325, 1.2471047436314373, 1.3705557172035028, 1.1555195341151407, 1.166342889840669, 1.481187901728517, 1.613714972428361, 1.4956282429042096, 1.2994835734949235]",4612
lgp-test-2x4-11,9,1,0.0932940415438798,0.1441457629555092,1.47778969056817,"[0.18585858585858586, 0.15555555555555556, 0.1919191919191919, 0.1919191919191919, 0.18585858585858586, 0.12727272727272726, 0.08282828282828283, 0.08888888888888889, 0.10909090909090909, 0.11515151515151516, 0.11313131313131314, 0.12121212121212122, 0.12727272727272726, 0.08686868686868687, 0.10101010101010101, 0.12727272727272726, 0.08484848484848485, 0.10505050505050505, 0.11515151515151516, 0.06060606060606061, 0.04040404040404041, 0.046464646464646465, 0.06868686868686869, 0.08686868686868687, 0.1393939393939394, 0.17575757575757575, 0.2080808080808081, 0.19393939393939394, 0.15353535353535352]","[0.2676767676767677, 0.2595959595959596, 0.2404040404040404, 0.25555555555555554, 0.2202020202020202, 0.2111111111111111, 0.18686868686868688, 0.1414141414141414, 0.03939393939393939, 0.03636363636363636, 0.031313131313131314, 0.030303030303030304, 0.02727272727272727, 0.02727272727272727, 0.02727272727272727, 0.024242424242424242, 0.03232323232323232, 0.026262626262626262, 0.023232323232323233, 0.02727272727272727, 0.06767676767676768, 0.09696969696969697, 0.08686868686868687, 0.1111111111111111, 0.20303030303030303, 0.2696969696969697, 0.2696969696969697, 0.22323232323232323, 0.2111111111111111]","[1.7136037764193535, 1.2433003685389579, 1.5797218324096138, 1.484684315278138, 1.772560705888148, 1.5451521971989497, 1.4353713907745334, 1.459147917027245, 1.1589385323502772, 1.1216407621868583, 1.4565647621309543, 1.5, 1.4680907816632327, 1.4949188482339508, 1.5485806065228545, 1.7961796919474975, 1.1887218755408673, 1.419556298571613, 1.6893917467430877, 1.4056390622295665, 0.9182958340544894, 0.8631205685666311, 0.9709505944546688, 0.9912642605354288, 1.6960736118322672, 1.4764892117991655, 1.3130468615293815, 1.2615444195758785, 1.5166422780956523]",2058
lgp-test-2x4-18,0,1,0.093983786090172,0.1401934290997013,1.425129270367757,"[0.09494949494949495, 0.09898989898989899, 0.1191919191919192, 0.11313131313131314, 0.10505050505050505, 0.14545454545454545, 0.06868686868686869, 0.06464646464646465, 0.1292929292929293, 0.12727272727272726, 0.12525252525252525, 0.11313131313131314, 0.13535353535353536, 0.1595959595959596, 0.11313131313131314, 0.09090909090909091, 0.12121212121212122, 0.10707070707070707, 0.08686868686868687, 0.050505050505050504, 0.06262626262626263, 0.09090909090909091, 0.10707070707070707, 0.08888888888888889, 0.08686868686868687, 0.08282828282828283, 0.08080808080808081, 0.07272727272727272, 0.0707070707070707, 0.05656565656565657, 0.08888888888888889, 0.1191919191919192, 0.1191919191919192, 0.11717171717171718, 0.09898989898989899, 0.12323232323232323, 0.08282828282828283, 0.1111111111111111, 0.09494949494949495, 0.08686868686868687, 0.08282828282828283, 0.1191919191919192, 0.1797979797979798, 0.20606060606060606, 0.20404040404040405, 0.18787878787878787, 0.19595959595959597, 0.20606060606060606, 0.1797979797979798, 0.14545454545454545]","[0.1484848484848485, 0.13131313131313133, 0.11818181818181818, 0.1414141414141414, 0.15353535353535352, 0.21212121212121213, 0.11717171717171718, 0.14242424242424243, 0.16767676767676767, 0.16464646464646465, 0.1797979797979798, 0.18181818181818182, 0.11313131313131314, 0.10505050505050505, 0.14242424242424243, 0.08585858585858586, 0.08181818181818182, 0.06262626262626263, 0.07171717171717172, 0.06565656565656566, 0.0707070707070707, 0.10606060606060606, 0.08686868686868687, 0.0898989898989899, 0.08585858585858586, 0.06161616161616162, 0.0898989898989899, 0.031313131313131314, 0.0696969696969697, 0.08181818181818182, 0.09797979797979799, 0.11616161616161616, 0.12626262626262627, 0.1606060606060606, 0.15858585858585858, 0.18282828282828284, 0.15757575757575756, 0.16161616161616163, 0.12626262626262627, 0.12727272727272726, 0.11313131313131314, 0.11616161616161616, 0.19090909090909092, 0.19595959595959597, 0.25555555555555554, 0.25252525252525254, 0.3212121212121212, 0.37373737373737376, 0.2717171717171717, 0.3191919191919192]","[1.0949143184120975, 0.8366407419411673, 0.9975025463691153, 1.2309595631140104, 1.4488156357251847, 1.4060075793123286, 1.1567796494470395, 1.2243944454059863, 1.3472230399326601, 1.2516291673878228, 1.3784188527203236, 1.3244602933016414, 1.8210319581338212, 1.6052067078749124, 1.832248889600231, 1.6767370300521327, 1.822815600352516, 1.3382689280764646, 0.9912642605354288, 0.5435644431995964, 0.46899559358928117, 1.5510981710072644, 1.610577243331642, 1.5510981710072644, 1.2806721295208872, 0.6193821946787638, 0.8166890883150209, 0.8453509366224364, 0.6840384356390417, 0.5032583347756457, 0.5916727785823274, 0.8524051786494786, 0.8524051786494786, 0.7642045065086203, 0.8366407419411673, 1.134969974603941, 0.9798687566511527, 0.787126586201269, 0.3533593350214213, 0.3712323266408757, 0.8166890883150209, 1.2772018112022605, 1.5988167971625424, 1.5305145360666694, 1.5947024175446602, 1.4061518545101988, 1.4805774296980356, 1.1567796494470395, 1.5805576533947312, 0.8453509366224364]",3330
lgp-test-2x4-18,1,0,0.1290879402845813,0.1216643340331233,1.6869687232348696,"[0.16161616161616163, 0.15757575757575756, 0.13131313131313133, 0.13737373737373737, 0.1696969696969697, 0.17373737373737375, 0.23232323232323232, 0.2202020202020202, 0.1898989898989899, 0.1717171717171717, 0.14545454545454545, 0.11313131313131314, 0.09494949494949495, 0.12323232323232323, 0.09696969696969697, 0.05656565656565657, 0.07272727272727272, 0.1111111111111111, 0.16363636363636364, 0.21616161616161617, 0.2222222222222222, 0.25252525252525254, 0.2585858585858586, 0.2202020202020202, 0.2222222222222222, 0.23232323232323232, 0.18383838383838383, 0.23636363636363636, 0.19393939393939394, 0.2080808080808081, 0.19797979797979798, 0.18787878787878787, 0.1494949494949495, 0.13737373737373737, 0.12525252525252525, 0.12525252525252525, 0.09696969696969697, 0.07474747474747474, 0.05656565656565657, 0.05858585858585859, 0.05858585858585859, 0.046464646464646465, 0.06262626262626263, 0.07474747474747474, 0.07878787878787878, 0.07272727272727272, 0.07272727272727272, 0.10303030303030303, 0.10101010101010101, 0.10101010101010101, 0.12121212121212122, 0.13131313131313133, 0.11515151515151516, 0.14343434343434344, 0.15151515151515152, 0.1696969696969697, 0.19393939393939394, 0.2383838383838384, 0.26262626262626265, 0.25252525252525254, 0.2101010101010101, 0.2202020202020202, 0.16565656565656567, 0.18585858585858586, 0.21818181818181817, 0.18787878787878787, 0.15757575757575756, 0.1898989898989899, 0.18383838383838383, 0.1292929292929293, 0.16767676767676767, 0.15151515151515152, 0.1414141414141414, 0.1414141414141414, 0.11313131313131314, 0.1292929292929293, 0.13333333333333333, 0.1494949494949495, 0.1494949494949495, 0.16363636363636364, 0.11313131313131314]","[0.3111111111111111, 0.3282828282828283, 0.2383838383838384, 0.17373737373737375, 0.10808080808080808, 0.09191919191919191, 0.05353535353535353, 0.06767676767676768, 0.08686868686868687, 0.11616161616161616, 0.1404040404040404, 0.10101010101010101, 0.15252525252525254, 0.16363636363636364, 0.15252525252525254, 0.17373737373737375, 0.11616161616161616, 0.10202020202020202, 0.07171717171717172, 0.12626262626262627, 0.1191919191919192, 0.11313131313131314, 0.10606060606060606, 0.15151515151515152, 0.1717171717171717, 0.16464646464646465, 0.14545454545454545, 0.1717171717171717, 0.09797979797979799, 0.08181818181818182, 0.06767676767676768, 0.11515151515151516, 0.07777777777777778, 0.05555555555555555, 0.09595959595959595, 0.11818181818181818, 0.10303030303030303, 0.06464646464646465, 0.05656565656565657, 0.04242424242424243, 0.029292929292929294, 0.04040404040404041, 0.05858585858585859, 0.05555555555555555, 0.05858585858585859, 0.06363636363636363, 0.06161616161616162, 0.046464646464646465, 0.06767676767676768, 0.10404040404040404, 0.10808080808080808, 0.14747474747474748, 0.19595959595959597, 0.2676767676767677, 0.2404040404040404, 0.19595959595959597, 0.15353535353535352, 0.08888888888888889, 0.10808080808080808, 0.08181818181818182, 0.09191919191919191, 0.1494949494949495, 0.19090909090909092, 0.23030303030303031, 0.2717171717171717, 0.18585858585858586, 0.15858585858585858, 0.19393939393939394, 0.15858585858585858, 0.11313131313131314, 0.13333333333333333, 0.1101010101010101, 0.13535353535353536, 0.10505050505050505, 0.09595959595959595, 0.09494949494949495, 0.14242424242424243, 0.16464646464646465, 0.17676767676767677, 0.23939393939393938, 0.2313131313131313]","[1.4320062125405801, 1.4179493739444216, 1.5002723456084084, 1.359992492218488, 1.5509367889994217, 1.5794160077843602, 2.063367707235428, 1.8670744533177563, 1.7091479170272446, 1.9016094970590276, 1.465255650113225, 1.5628066316931744, 0.940285958670631, 1.450467463408549, 0.9852281360342515, 1.3787834934861756, 1.9056390622295665, 2.0381596816459533, 1.918208434154617, 1.8318599943722043, 1.8906993328423074, 2.086230176051977, 2.045304049772508, 1.6217259510635704, 1.6828239112984698, 2.108744411015932, 1.9321560761384233, 1.9691464923953044, 1.5153362134321413, 1.4307567315062029, 1.3800943362833298, 1.183088913358015, 0.9567657083663145, 0.7228578977329687, 0.7742433029172696, 0.9132829641650988, 0.7219280948873623, 0.4138168503036338, 1.0, 0.7642045065086203, 1.061278124459133, 0.5916727785823274, 0.5032583347756457, 0.9219280948873624, 1.0957952550009338, 1.1567796494470395, 1.1567796494470395, 1.4299111709758698, 0.9055872616982602, 0.9055872616982602, 0.9444885341662054, 0.8841837197791889, 0.6500224216483541, 1.2567796494470393, 0.9567657083663145, 1.4320062125405801, 2.0232196723355074, 2.0646399546661782, 2.0766238110793633, 1.9509256607446963, 1.8552419173638843, 2.0415101887362597, 1.5478976275004668, 1.7273344666381942, 1.6512001914867893, 1.573660689688186, 1.7814963295286754, 1.4603721872403523, 1.493660689688186, 1.4046784730635713, 1.7387586809150082, 1.5954618442383217, 1.3605273114437084, 1.457424881409171, 1.5546097612655667, 1.6183941088363927, 1.7382689280764647, 1.3862740938959683, 1.5157895841746822, 1.590468570732828, 0.9780155566622415]",5138
