id,run_id,accuracy,global_det,global_lam,global_entr,window_det_series,window_lam_series,window_entr_series,response_length,det_sampen,det_permen,det_hurst,lam_sampen,lam_permen,lam_hurst,entr_sampen,entr_permen,entr_hurst
lgp-test-2x5-30,0,1,0.1156058403387902,0.1774540168130965,1.4491058336733862,"[0.13737373737373737, 0.11717171717171718, 0.16161616161616163, 0.15151515151515152, 0.14545454545454545, 0.10505050505050505, 0.08686868686868687, 0.1111111111111111, 0.11313131313131314, 0.10909090909090909, 0.14545454545454545, 0.16363636363636364, 0.20606060606060606, 0.15757575757575756, 0.1191919191919192, 0.10101010101010101, 0.06868686868686869, 0.06464646464646465, 0.08888888888888889, 0.06868686868686869, 0.10505050505050505, 0.15555555555555556, 0.14747474747474748, 0.13535353535353536, 0.16363636363636364, 0.11515151515151516, 0.1595959595959596, 0.10505050505050505, 0.11717171717171718, 0.1595959595959596, 0.18585858585858586]","[0.2222222222222222, 0.22727272727272727, 0.3515151515151515, 0.3202020202020202, 0.32626262626262625, 0.25252525252525254, 0.21515151515151515, 0.17777777777777778, 0.14343434343434344, 0.17676767676767677, 0.15858585858585858, 0.19090909090909092, 0.2101010101010101, 0.20303030303030303, 0.1717171717171717, 0.1383838383838384, 0.07474747474747474, 0.06565656565656566, 0.06262626262626263, 0.04242424242424243, 0.045454545454545456, 0.05454545454545454, 0.048484848484848485, 0.045454545454545456, 0.04242424242424243, 0.08686868686868687, 0.08181818181818182, 0.10202020202020202, 0.19393939393939394, 0.2313131313131313, 0.24444444444444444]","[1.3372449392958774, 1.501614471810182, 1.5289659680720937, 1.647730922119161, 1.6832403580119772, 1.4299111709758698, 0.8904916402194913, 0.787126586201269, 0.8739810481273579, 1.2419460322060458, 1.115520093581932, 1.191603636543317, 1.7631174549747615, 1.6004512092982517, 1.7967916319816368, 1.6691803368667308, 1.6577427265048892, 1.3516441151533924, 1.3250112108241772, 1.5304930567574826, 1.2309595631140104, 1.3566695198333107, 1.1050139971135324, 1.4237949406953987, 1.3420192178195207, 1.2475562489182657, 1.6444492199495462, 1.2419460322060458, 1.1660870601063935, 1.341097121631489, 1.5535088547976785]",2112,inf,0.9485498949650571,0.9083500858882376,0.5260930958967791,0.883071712033847,0.9105392187230924,inf,0.9785463292474804,0.462178075414335
lgp-test-2x5-30,1,1,0.1177673523397088,0.1175869120654396,1.4280645906912166,"[0.19797979797979798, 0.1717171717171717, 0.16161616161616163, 0.18585858585858586, 0.23030303030303031, 0.13131313131313133, 0.13131313131313133, 0.1191919191919192, 0.08686868686868687, 0.1111111111111111, 0.1191919191919192, 0.13131313131313133, 0.12727272727272726, 0.1393939393939394, 0.12121212121212122, 0.11717171717171718, 0.10707070707070707, 0.11515151515151516, 0.10303030303030303, 0.1292929292929293, 0.10101010101010101, 0.10101010101010101, 0.1292929292929293, 0.12525252525252525, 0.09898989898989899, 0.11313131313131314, 0.11717171717171718, 0.1292929292929293, 0.11313131313131314, 0.06868686868686869, 0.12121212121212122, 0.14747474747474748, 0.1595959595959596, 0.20606060606060606, 0.21414141414141413, 0.23030303030303031, 0.21616161616161617, 0.18181818181818182, 0.18181818181818182, 0.14343434343434344, 0.13737373737373737, 0.2383838383838384, 0.37373737373737376, 0.3616161616161616, 0.4808080808080808, 0.3696969696969697, 0.301010101010101, 0.2080808080808081]","[0.31616161616161614, 0.295959595959596, 0.2717171717171717, 0.2797979797979798, 0.295959595959596, 0.22424242424242424, 0.15858585858585858, 0.17373737373737375, 0.1414141414141414, 0.08282828282828283, 0.06262626262626263, 0.03939393939393939, 0.03232323232323232, 0.030303030303030304, 0.01919191919191919, 0.025252525252525252, 0.0595959595959596, 0.09292929292929293, 0.12121212121212122, 0.07171717171717172, 0.047474747474747475, 0.09595959595959595, 0.06363636363636363, 0.06464646464646465, 0.023232323232323233, 0.007070707070707071, 0.007070707070707071, 0.0, 0.0, 0.007070707070707071, 0.007070707070707071, 0.007070707070707071, 0.010101010101010102, 0.03333333333333333, 0.02727272727272727, 0.015151515151515152, 0.030303030303030304, 0.07878787878787878, 0.08787878787878788, 0.16262626262626262, 0.1606060606060606, 0.3101010101010101, 0.35353535353535354, 0.2777777777777778, 0.4303030303030303, 0.3525252525252525, 0.32222222222222224, 0.26666666666666666]","[1.4265732850165125, 1.1639904575514164, 1.6152502650882519, 1.8468870513032212, 2.0225009276887524, 1.37928048729106, 1.5197284615795612, 1.3663146570363984, 1.2806721295208872, 1.5329145639793977, 1.496640762186858, 1.0975378398419537, 1.0863128407412879, 1.3355055565170972, 1.4237949406953987, 1.3244602933016414, 1.610577243331642, 1.672905595320056, 1.103307408607834, 1.3472230399326601, 1.0529815751302696, 1.4299111709758698, 1.1050139971135324, 0.8314743880097293, 1.1981174211304033, 1.4565647621309539, 1.8919954870390203, 1.7735572622751854, 1.1981174211304033, 1.1567796494470395, 1.496640762186858, 1.5737888130660203, 1.9197367178034828, 2.0581170084868234, 1.96530591848835, 2.4393538721672003, 2.3086949695628416, 2.3227569588973984, 1.9338169454856065, 1.5626880393039084, 1.0540157730728, 1.3040269405738292, 1.5806310006001216, 1.5410437119838447, 1.6919639498035817, 1.6491177324710031, 1.3550951800431272, 1.4946803684089087]",2948,0.7595222495048178,0.9718780635860784,0.92166891851455,0.6286086594223742,0.932255280529252,0.8764462541877345,2.5649493574615367,0.9842462102656,0.6718555832672362
lgp-test-2x5-30,2,1,0.1415686687847258,0.183104211524852,1.6011223843416045,"[0.2767676767676768, 0.2505050505050505, 0.30303030303030304, 0.27474747474747474, 0.2222222222222222, 0.1898989898989899, 0.24646464646464647, 0.26666666666666666, 0.17777777777777778, 0.14343434343434344, 0.12525252525252525, 0.14545454545454545, 0.17777777777777778, 0.17575757575757575, 0.17777777777777778, 0.21616161616161617, 0.19393939393939394, 0.21212121212121213, 0.2, 0.16363636363636364, 0.19595959595959597, 0.21616161616161617, 0.16767676767676767, 0.11515151515151516, 0.0707070707070707, 0.08080808080808081, 0.08888888888888889, 0.13131313131313133, 0.11717171717171718, 0.10505050505050505, 0.12121212121212122, 0.10707070707070707, 0.1191919191919192, 0.07474747474747474, 0.08888888888888889, 0.07676767676767676, 0.07474747474747474, 0.10505050505050505, 0.1111111111111111, 0.10707070707070707, 0.10707070707070707, 0.15555555555555556, 0.15151515151515152, 0.15555555555555556, 0.1717171717171717, 0.1797979797979798, 0.13535353535353536, 0.1414141414141414, 0.18383838383838383, 0.19595959595959597, 0.20202020202020202, 0.20404040404040405, 0.18383838383838383, 0.22424242424242424, 0.24444444444444444, 0.2101010101010101, 0.1898989898989899, 0.14747474747474748, 0.2080808080808081, 0.32323232323232326, 0.43636363636363634, 0.3595959595959596, 0.3393939393939394, 0.2909090909090909, 0.3111111111111111, 0.32323232323232326, 0.30707070707070705, 0.29494949494949496, 0.32525252525252524, 0.2686868686868687, 0.2]","[0.396969696969697, 0.4131313131313131, 0.43232323232323233, 0.3898989898989899, 0.26666666666666666, 0.20707070707070707, 0.3212121212121212, 0.3696969696969697, 0.23434343434343435, 0.22525252525252526, 0.22323232323232323, 0.18888888888888888, 0.21515151515151515, 0.15353535353535352, 0.13535353535353536, 0.09797979797979799, 0.07171717171717172, 0.06262626262626263, 0.021212121212121213, 0.024242424242424242, 0.013131313131313131, 0.013131313131313131, 0.01616161616161616, 0.030303030303030304, 0.06666666666666667, 0.07171717171717172, 0.08383838383838384, 0.13535353535353536, 0.13636363636363635, 0.10101010101010101, 0.1787878787878788, 0.21616161616161617, 0.2494949494949495, 0.2222222222222222, 0.20404040404040405, 0.21313131313131314, 0.1919191919191919, 0.12727272727272726, 0.08888888888888889, 0.08787878787878788, 0.12323232323232323, 0.22121212121212122, 0.17676767676767677, 0.17676767676767677, 0.17777777777777778, 0.16666666666666666, 0.19797979797979798, 0.17676767676767677, 0.11313131313131314, 0.06464646464646465, 0.046464646464646465, 0.043434343434343436, 0.03939393939393939, 0.025252525252525252, 0.01818181818181818, 0.03939393939393939, 0.0595959595959596, 0.13636363636363635, 0.23434343434343435, 0.2222222222222222, 0.4262626262626263, 0.302020202020202, 0.402020202020202, 0.42424242424242425, 0.44343434343434346, 0.4797979797979798, 0.4070707070707071, 0.38585858585858585, 0.45151515151515154, 0.3808080808080808, 0.3747474747474748]","[1.2318970072051803, 1.0800389192781297, 1.50815642494768, 1.6310381865233086, 1.8427216759613727, 1.840285573001752, 1.961406329721843, 1.5558279011639637, 1.6879410452364205, 1.3954618442383218, 1.4969275461145894, 1.115520093581932, 1.3397218324096136, 1.609668477419888, 1.6286457465791397, 1.2555367253996506, 1.4984545358221246, 1.54795485683196, 1.6193821946787637, 1.267931645520725, 1.6456780552463375, 1.5277214301218867, 1.7763318528003078, 1.6894822670191827, 1.0, 0.9182958340544894, 1.0408520829727552, 1.3821022532543101, 0.8343470230852537, 0.9055872616982602, 1.501614471810182, 1.760495029766198, 2.0381596816459533, 1.75, 1.9609640474436814, 1.360964047443681, 1.295461844238322, 1.8919954870390203, 1.884313527799799, 1.8262452584026092, 1.6893917467430877, 1.5954618442383217, 1.7798299876761599, 1.509968612636817, 1.4769092849936096, 1.9327229249500353, 1.29499507471547, 1.2567796494470393, 1.5950791344612634, 2.003108890577854, 2.003108890577854, 1.743372658078689, 1.6821501304958753, 1.9047225627853321, 1.9991695476615083, 1.8353362134321412, 1.6277637415297181, 1.6137129703673823, 1.3773523392038125, 1.6938585248212936, 2.0702313010983735, 1.5058150355637008, 1.3227271928178401, 1.3861602543738119, 1.0676111603502403, 1.2048191838081468, 1.1071323362387913, 1.3176683077646238, 1.6373036810351547, 1.513015543338297, 1.5851842063879111]",4136,1.401798547655856,0.9721084962981488,0.7876100200220869,0.7609697768987064,0.9050977306206204,0.9088678311863008,2.1972245773362196,0.9778825640424909,0.7367355477104752
lgp-test-2x5-30,3,1,0.152483190488558,0.1832164603353245,1.6788229104670485,"[0.26666666666666666, 0.30303030303030304, 0.33131313131313134, 0.3939393939393939, 0.3151515151515151, 0.15757575757575756, 0.14545454545454545, 0.22424242424242424, 0.21212121212121213, 0.1797979797979798, 0.12727272727272726, 0.14747474747474748, 0.1494949494949495, 0.14343434343434344, 0.17777777777777778, 0.15151515151515152, 0.17575757575757575, 0.23636363636363636, 0.25252525252525254, 0.22828282828282828, 0.17575757575757575, 0.12121212121212122, 0.09494949494949495, 0.09898989898989899, 0.08888888888888889, 0.06464646464646465, 0.09090909090909091, 0.13535353535353536, 0.2, 0.2383838383838384, 0.2909090909090909, 0.3212121212121212, 0.2787878787878788, 0.2585858585858586, 0.2606060606060606, 0.18181818181818182, 0.1494949494949495, 0.12121212121212122, 0.1191919191919192, 0.13333333333333333, 0.12323232323232323, 0.12727272727272726, 0.13131313131313133, 0.12727272727272726, 0.16767676767676767, 0.19797979797979798, 0.2606060606060606, 0.26464646464646463, 0.24444444444444444]","[0.4676767676767677, 0.45252525252525255, 0.4888888888888889, 0.5868686868686869, 0.4101010101010101, 0.28585858585858587, 0.2828282828282828, 0.36464646464646466, 0.3525252525252525, 0.33131313131313134, 0.2676767676767677, 0.22727272727272727, 0.1484848484848485, 0.1111111111111111, 0.06767676767676768, 0.06666666666666667, 0.0707070707070707, 0.05353535353535353, 0.03636363636363636, 0.026262626262626262, 0.01717171717171717, 0.03333333333333333, 0.03333333333333333, 0.045454545454545456, 0.10707070707070707, 0.049494949494949494, 0.046464646464646465, 0.03434343434343434, 0.07575757575757576, 0.08181818181818182, 0.06060606060606061, 0.022222222222222223, 0.03737373737373737, 0.029292929292929294, 0.015151515151515152, 0.012121212121212121, 0.029292929292929294, 0.03838383838383838, 0.04141414141414142, 0.050505050505050504, 0.07575757575757576, 0.17474747474747473, 0.201010101010101, 0.2474747474747475, 0.26666666666666666, 0.2494949494949495, 0.30303030303030304, 0.3656565656565657, 0.3323232323232323]","[2.0034276433771647, 1.978006803214431, 1.9964393446710158, 2.364417804578372, 2.298204832749317, 1.9293092079167293, 1.634064972420055, 1.289123064762763, 1.552881124040173, 1.9858736285640908, 1.4516607643577666, 1.876357639489852, 1.7334834339268836, 1.6282202760321465, 1.501629167387823, 1.4534909080039502, 1.6707145064847895, 1.917740450487422, 2.117155358735709, 1.9574058114255182, 2.1645691489449597, 1.8294732983598412, 1.0949143184120973, 1.089230078842585, 0.7732283485249177, 0.9864267287308426, 1.4949188482339508, 1.6457113704075785, 1.9666647687885894, 2.0747803401861438, 2.3091963645051816, 2.281590469940069, 2.385386779285728, 2.091124755212831, 1.863143410935217, 1.8814099964358764, 1.2344977967946407, 1.2717822215997983, 1.2717822215997983, 1.2516291673878228, 1.4913146570363984, 0.8997437586982626, 0.9819407868640977, 1.1941737342569119, 1.2720552088742005, 1.3067765894062977, 1.1576455760609008, 1.2284338901633434, 1.4178160503287283]",3038,0.916290731874155,0.9372734978466888,0.879698640776553,0.4751450287461542,0.8416915086261871,0.7530909590644794,1.1451323043030026,0.9456653230161304,0.9924641740350356
lgp-test-2x5-30,4,0,0.1949711641868655,0.2985223123013106,1.639174973692875,"[0.1919191919191919, 0.14545454545454545, 0.23232323232323232, 0.2787878787878788, 0.31717171717171716, 0.22828282828282828, 0.2545454545454545, 0.2808080808080808, 0.2080808080808081, 0.20202020202020202, 0.2101010101010101, 0.16161616161616163, 0.12323232323232323, 0.12323232323232323, 0.13535353535353536, 0.1292929292929293, 0.1898989898989899, 0.1919191919191919, 0.13737373737373737, 0.11717171717171718, 0.16363636363636364, 0.16161616161616163, 0.14545454545454545, 0.18585858585858586, 0.17373737373737375, 0.1696969696969697, 0.17777777777777778, 0.19393939393939394, 0.2505050505050505, 0.2222222222222222, 0.1696969696969697, 0.21212121212121213, 0.2505050505050505, 0.2, 0.18585858585858586, 0.1494949494949495, 0.1414141414141414, 0.1717171717171717, 0.15151515151515152, 0.13333333333333333, 0.14545454545454545, 0.1414141414141414, 0.11717171717171718, 0.10101010101010101, 0.1919191919191919, 0.16767676767676767, 0.17777777777777778, 0.16161616161616163, 0.15757575757575756, 0.2080808080808081, 0.15555555555555556, 0.1595959595959596, 0.16767676767676767, 0.16161616161616163, 0.1393939393939394, 0.1191919191919192, 0.16161616161616163, 0.21616161616161617, 0.19393939393939394, 0.2, 0.2545454545454545, 0.28484848484848485, 0.27474747474747474, 0.26262626262626265, 0.19595959595959597, 0.20404040404040405, 0.24848484848484848, 0.24848484848484848, 0.23434343434343435, 0.24444444444444444, 0.20404040404040405, 0.1494949494949495, 0.10707070707070707, 0.10707070707070707, 0.15353535353535352, 0.14747474747474748, 0.23030303030303031, 0.30505050505050507, 0.4222222222222222, 0.3434343434343434, 0.30505050505050507, 0.3111111111111111, 0.3151515151515151, 0.2828282828282828, 0.19595959595959597, 0.19393939393939394, 0.1696969696969697, 0.24848484848484848, 0.27474747474747474, 0.2222222222222222, 0.2, 0.1595959595959596, 0.1898989898989899, 0.20202020202020202, 0.2222222222222222, 0.28484848484848485, 0.402020202020202, 0.3515151515151515, 0.3090909090909091, 0.27474747474747474, 0.24848484848484848, 0.24242424242424243, 0.20606060606060606, 0.2, 0.22626262626262628, 0.24646464646464647, 0.25252525252525254, 0.3111111111111111, 0.30505050505050507, 0.3151515151515151, 0.30505050505050507, 0.34545454545454546, 0.2828282828282828, 0.30707070707070705, 0.3414141414141414, 0.3292929292929293, 0.21616161616161617, 0.22626262626262628, 0.14747474747474748, 0.23232323232323232, 0.21414141414141413, 0.22626262626262628, 0.23030303030303031, 0.20404040404040405, 0.23232323232323232, 0.17777777777777778, 0.2080808080808081, 0.2606060606060606, 0.24242424242424243, 0.22424242424242424, 0.20606060606060606, 0.18787878787878787, 0.2545454545454545, 0.2767676767676768, 0.2727272727272727, 0.26464646464646463, 0.2828282828282828, 0.25656565656565655, 0.26464646464646463, 0.25656565656565655, 0.23434343434343435, 0.1898989898989899, 0.20202020202020202, 0.21414141414141413, 0.20404040404040405, 0.1898989898989899, 0.2222222222222222, 0.2868686868686869, 0.22424242424242424, 0.1898989898989899, 0.20202020202020202, 0.1919191919191919, 0.1919191919191919, 0.18383838383838383, 0.2828282828282828, 0.3373737373737374, 0.3333333333333333, 0.2727272727272727, 0.23434343434343435, 0.2909090909090909, 0.5171717171717172, 0.3434343434343434, 0.2767676767676768, 0.20202020202020202, 0.15555555555555556, 0.17373737373737375, 0.1898989898989899, 0.19393939393939394, 0.15757575757575756, 0.1494949494949495, 0.1494949494949495, 0.26262626262626265, 0.23434343434343435, 0.18585858585858586, 0.1292929292929293, 0.16767676767676767, 0.19797979797979798, 0.21414141414141413, 0.19595959595959597, 0.14747474747474748, 0.16161616161616163, 0.10101010101010101, 0.12323232323232323, 0.1414141414141414, 0.12727272727272726, 0.19393939393939394, 0.16767676767676767, 0.18383838383838383, 0.18585858585858586, 0.1494949494949495, 0.19797979797979798, 0.2505050505050505, 0.1919191919191919, 0.27070707070707073, 0.2222222222222222, 0.2404040404040404, 0.296969696969697, 0.30303030303030304, 0.2606060606060606, 0.26464646464646463, 0.2868686868686869, 0.3595959595959596, 0.37777777777777777, 0.2727272727272727, 0.22626262626262628, 0.2202020202020202, 0.1797979797979798, 0.14747474747474748, 0.15757575757575756, 0.18787878787878787, 0.16565656565656567, 0.1414141414141414, 0.07474747474747474, 0.13535353535353536, 0.10505050505050505, 0.1494949494949495, 0.14343434343434344, 0.1414141414141414, 0.12525252525252525, 0.1393939393939394, 0.15555555555555556, 0.18585858585858586, 0.24646464646464647, 0.2585858585858586, 0.27070707070707073, 0.23636363636363636, 0.19393939393939394, 0.17373737373737375, 0.1494949494949495, 0.17373737373737375, 0.16363636363636364, 0.15151515151515152, 0.1797979797979798, 0.2383838383838384, 0.2727272727272727, 0.2686868686868687, 0.2868686868686869, 0.21616161616161617, 0.21212121212121213]","[0.302020202020202, 0.2727272727272727, 0.3808080808080808, 0.44242424242424244, 0.4797979797979798, 0.3414141414141414, 0.3515151515151515, 0.3939393939393939, 0.2737373737373737, 0.20707070707070707, 0.24444444444444444, 0.21414141414141413, 0.20707070707070707, 0.20303030303030303, 0.18888888888888888, 0.15757575757575756, 0.28383838383838383, 0.301010101010101, 0.22828282828282828, 0.16464646464646465, 0.21212121212121213, 0.17676767676767677, 0.14646464646464646, 0.14444444444444443, 0.11717171717171718, 0.1393939393939394, 0.15151515151515152, 0.13434343434343435, 0.08484848484848485, 0.11212121212121212, 0.10101010101010101, 0.07373737373737374, 0.028282828282828285, 0.05757575757575758, 0.09898989898989899, 0.16464646464646465, 0.1808080808080808, 0.16767676767676767, 0.2222222222222222, 0.17777777777777778, 0.15454545454545454, 0.11717171717171718, 0.10505050505050505, 0.10101010101010101, 0.1404040404040404, 0.16161616161616163, 0.14242424242424243, 0.16363636363636364, 0.1717171717171717, 0.11414141414141414, 0.10505050505050505, 0.08787878787878788, 0.1393939393939394, 0.26464646464646463, 0.18686868686868688, 0.16262626262626262, 0.2515151515151515, 0.30404040404040406, 0.23636363636363636, 0.2545454545454545, 0.2202020202020202, 0.1707070707070707, 0.08888888888888889, 0.09393939393939393, 0.09696969696969697, 0.03939393939393939, 0.031313131313131314, 0.031313131313131314, 0.03737373737373737, 0.03737373737373737, 0.03636363636363636, 0.031313131313131314, 0.046464646464646465, 0.049494949494949494, 0.07878787878787878, 0.13434343434343435, 0.20606060606060606, 0.2474747474747475, 0.397979797979798, 0.23636363636363636, 0.3696969696969697, 0.38484848484848483, 0.39494949494949494, 0.28888888888888886, 0.12828282828282828, 0.17676767676767677, 0.17373737373737375, 0.1595959595959596, 0.11515151515151516, 0.09797979797979799, 0.09595959595959595, 0.0707070707070707, 0.08585858585858586, 0.10606060606060606, 0.14545454545454545, 0.08585858585858586, 0.31212121212121213, 0.22323232323232323, 0.2585858585858586, 0.31616161616161614, 0.31313131313131315, 0.31313131313131315, 0.15858585858585858, 0.23535353535353534, 0.2919191919191919, 0.31212121212121213, 0.3434343434343434, 0.38585858585858585, 0.4171717171717172, 0.402020202020202, 0.4393939393939394, 0.44747474747474747, 0.29797979797979796, 0.3717171717171717, 0.51010101010101, 0.4909090909090909, 0.403030303030303, 0.37373737373737376, 0.3292929292929293, 0.3696969696969697, 0.32727272727272727, 0.30707070707070705, 0.2767676767676768, 0.27070707070707073, 0.3373737373737374, 0.2222222222222222, 0.12727272727272726, 0.10909090909090909, 0.20202020202020202, 0.2636363636363636, 0.3515151515151515, 0.28888888888888886, 0.31313131313131315, 0.3242424242424242, 0.4131313131313131, 0.39090909090909093, 0.40404040404040403, 0.4121212121212121, 0.397979797979798, 0.4080808080808081, 0.38181818181818183, 0.22323232323232323, 0.2, 0.29494949494949496, 0.3111111111111111, 0.31717171717171716, 0.27575757575757576, 0.3393939393939394, 0.3111111111111111, 0.20909090909090908, 0.1797979797979798, 0.22121212121212122, 0.2585858585858586, 0.2808080808080808, 0.43232323232323233, 0.49696969696969695, 0.44747474747474747, 0.2474747474747475, 0.21616161616161617, 0.3424242424242424, 0.6333333333333333, 0.5757575757575758, 0.4353535353535353, 0.3333333333333333, 0.23030303030303031, 0.22626262626262628, 0.2111111111111111, 0.1808080808080808, 0.22727272727272727, 0.25757575757575757, 0.3212121212121212, 0.4595959595959596, 0.43232323232323233, 0.3434343434343434, 0.24545454545454545, 0.24141414141414141, 0.20606060606060606, 0.1898989898989899, 0.16161616161616163, 0.1919191919191919, 0.1595959595959596, 0.1202020202020202, 0.12424242424242424, 0.20606060606060606, 0.2787878787878788, 0.3101010101010101, 0.2101010101010101, 0.13434343434343435, 0.05858585858585859, 0.1707070707070707, 0.16161616161616163, 0.15252525252525254, 0.201010101010101, 0.1787878787878788, 0.20202020202020202, 0.11818181818181818, 0.13232323232323231, 0.10707070707070707, 0.1404040404040404, 0.07373737373737374, 0.23737373737373738, 0.47575757575757577, 0.604040404040404, 0.4808080808080808, 0.4080808080808081, 0.29393939393939394, 0.2101010101010101, 0.20707070707070707, 0.22121212121212122, 0.23939393939393938, 0.2313131313131313, 0.2404040404040404, 0.1797979797979798, 0.19393939393939394, 0.15454545454545454, 0.1696969696969697, 0.2080808080808081, 0.20707070707070707, 0.22323232323232323, 0.24242424242424243, 0.17777777777777778, 0.1505050505050505, 0.11313131313131314, 0.1808080808080808, 0.198989898989899, 0.18888888888888888, 0.18585858585858586, 0.20505050505050504, 0.2101010101010101, 0.08888888888888889, 0.10606060606060606, 0.1606060606060606, 0.2898989898989899, 0.38484848484848483, 0.42727272727272725, 0.43232323232323233, 0.49595959595959593, 0.31212121212121213, 0.3595959595959596]","[1.3793929556575797, 1.1657840518150735, 1.4346860514952977, 1.7365966304290505, 1.7587300535537362, 2.9398290174664026, 3.03856233607563, 2.2460921788336394, 1.5785559236087936, 1.4540249128496587, 1.3038890505368361, 1.2646726793957221, 1.134969974603941, 1.2210477851797181, 1.4932133643654213, 1.3355055565170972, 1.6597218324096137, 1.6753362134321415, 1.4287947340047853, 1.3244602933016414, 1.5198391430437925, 0.9881808370046762, 1.3372449392958774, 1.4336624542334846, 1.4906401825684295, 1.547897627500467, 1.4083445441575104, 1.3912435636292557, 1.704443909691862, 1.5329145639793977, 1.1887218755408673, 1.198892336661554, 1.5900051717653503, 1.6094963344256972, 1.6117022325423542, 1.0957952550009338, 1.0488412604661608, 1.1771245697587875, 1.3159669973441042, 1.4466166676282084, 1.6393210497942587, 1.5229571181374095, 1.2987949406953987, 1.4885252948977485, 1.8640054628542204, 1.8282344370732122, 1.8776205033895348, 2.0441104177484006, 1.990316696873679, 2.2998963911678914, 1.9986525468781668, 1.876357639489852, 2.127986806877675, 1.6956893045363466, 1.432983121056005, 0.8030717273241025, 1.264088612112315, 1.3501164488005968, 1.7735681581652278, 1.5826103001485343, 1.7235463909056528, 1.97334066929, 2.254773168630612, 1.9785614128626225, 1.8129072918469555, 1.6571602433530892, 1.36661417569598, 1.2122556909379012, 0.9936690016588541, 1.2519674392648257, 1.1301363189199674, 1.590468570732828, 1.9143411836123523, 1.5216406363433184, 1.47312842712131, 1.280019973431558, 1.4139240238487818, 1.7408550116343566, 1.7536967927960243, 1.7385612662767, 1.5386568911265588, 1.6390359525563187, 1.6100217487218749, 1.863003732522062, 1.7291353321499974, 1.9125056054120884, 1.273009654835499, 1.297462589305588, 1.4602340286191269, 1.6019431074952408, 1.5304930567574826, 1.6814963295286753, 1.7904922239701577, 1.6473518144449941, 1.6698050549913166, 1.8823073923703826, 1.7785688494594745, 1.7323497315270595, 1.7172351548604152, 1.7091574555978686, 1.3233641945259924, 1.202274466415983, 1.5327896019567018, 1.571346433249389, 1.813689211950411, 2.05222784806984, 2.27625615765486, 1.7614412112439122, 1.9317670575969264, 1.815766567451408, 1.8368814572530814, 1.6928084611659904, 1.9968660881375886, 2.0959435385602525, 2.366185063688295, 2.372040346544455, 1.9571705918061757, 1.8767171930943924, 1.4366664819166874, 1.5633255132257522, 1.6499844950373648, 1.8927249051134323, 1.9875530162286867, 1.813660689688186, 1.1866483258878038, 1.627763741529718, 1.9677648376739314, 1.9908258631943652, 1.7766621524968396, 1.7939923560142899, 1.2884926890861645, 1.2720552088742005, 1.7167089810374767, 1.969034473865855, 1.5706203758181023, 1.8919085174794532, 1.9489151131495124, 1.77520470625279, 1.8681125700076542, 1.9510831240742113, 1.8693246343324996, 1.7069084251518165, 1.9842010098207166, 1.9408779503774598, 1.8345901684333654, 1.8647869792568113, 1.7872087135702293, 1.3143611849108812, 1.3786137171821593, 1.4915560089120212, 1.6818990675226106, 1.191169066616985, 1.5044201498452234, 1.2611191885631823, 1.488058507468194, 1.7766611964023575, 2.114488639055963, 1.5024584196986572, 1.6019431074952408, 1.6764376385779451, 2.0401006308782788, 1.5174563947368611, 1.2788016477849116, 1.0518384134835816, 0.9976267918964657, 1.2439904575514165, 1.277360085207081, 1.360388077926312, 1.5128876215181606, 1.9274512249645188, 1.601014305806835, 1.4973462700703384, 1.7561489336858491, 1.1730306695573631, 0.7219280948873623, 1.2285763800288914, 1.6388067184095576, 1.7084118211067647, 1.6796275363413569, 1.2677702161044206, 1.4226754683112184, 1.2958363892911637, 1.134969974603941, 1.0488412604661608, 1.0214554656116668, 1.480618302361438, 1.4029342381953893, 1.5354825551597984, 1.569432036254818, 1.601014305806835, 1.814945589149754, 1.925564973313583, 1.9139770731827521, 2.0119660847924687, 1.9053999311004344, 2.011563048977773, 2.119393675279518, 2.0357882952392443, 1.8133072359050912, 2.065094151689953, 2.046179691947498, 2.4023514520720886, 1.7604434454418594, 1.5414226606436157, 1.6402239289418519, 1.5410477535445677, 1.3713146886497212, 1.4567796494470395, 1.578897902987479, 1.3713146886497212, 1.3274847819558417, 1.4832261969709115, 1.0957952550009338, 1.0762976257251988, 1.2958363892911637, 1.1657840518150735, 1.3361602543738118, 1.465255650113225, 1.450467463408549, 1.432983121056005, 1.543751954420502, 1.41358191995221, 1.445280383848826, 1.5673074916605065, 1.331402687756077, 1.2703284092892515, 1.068187337458506, 1.2439904575514165, 1.363008311342516, 1.6388067184095576, 1.6794293668139548, 1.5288018145253184, 1.3615419333359278, 1.6811310851440264, 1.353411644158047, 1.3587480905435767, 1.1624300533985716, 1.303307408607834, 1.055767528240695]",14216,1.8008919527913274,0.9677041207406428,0.8164620317307142,1.311446470323458,0.9450376932920692,0.7758593859744363,1.8777018990287797,0.9660054776723406,0.6643139140178107
